year,month,week,region,retailer_code,retailer_name,brand_code,brand,pos_units,pos_amount,inv_units,inv_amount
2020,11,4,ES,R002,Amazon,B070,Gund Baby,332,5167.69,324,4403.4
2020,12,7,AT,R001,Walmart,B067,Gund License Train Dragon,516,34399.99,501,31607.7
2020,8,4,BE,R001,Walmart,B047,Air Hogs,553,37056.01,486,28338.31
2020,6,6,CN,R001,Walmart,B033,Firebuds,473,19600.42,284,11867.1
2020,7,12,AU,R001,Walmart,B030,Paw Value Channel,564,33549.0,276,15244.65
2020,1,3,IN,R012,Big Bazaar,B041,Kids Puzzles,206,14789.57,87,6078.16
2020,1,9,IN,R002,Amazon,B010,MoonLite,188,11017.34,133,7780.5
2020,1,10,IN,R011,Reliance Retail,B068,Gund License Pusheen,259,9866.07,248,9605.48
2020,12,6,CA,R024,Metro,B074,Super Dinosaur,243,4836.68,203,4244.22
2020,5,6,PL,R002,Amazon,B015,Masha & The Bear,269,13238.75,322,14121.28
2020,6,12,CN,R002,Amazon,B013,Aqua Dots,236,14057.39,134,6872.17
2020,8,9,DE,R001,Walmart,B060,Monster Trucks,488,13867.75,160,4912.43
2020,4,11,AT,R002,Amazon,B051,Dragamonz,117,3206.87,114,2552.84
2020,10,10,MX,R001,Walmart,B066,GUND,488,32732.76,279,19995.41
2020,8,7,BE,R002,Amazon,B046,Puzz4D Brand,284,19763.83,173,12201.24
2020,11,10,CN,R002,Amazon,B012,Paw Patrol Activity,380,6774.73,448,6600.27
2020,9,9,CA,R001,Walmart,B007,Kinetic Rock,535,28644.53,237,10706.74
2020,6,4,AU,R002,Amazon,B065,Teen Titans Go,246,10202.0,163,5937.06
2020,11,7,CZ,R001,Walmart,B026,Crystal Dragons,507,19426.89,350,12306.59
2020,6,13,AU,R002,Amazon,B050,Bakugan,283,10683.13,98,3545.23
2020,5,7,AA,R002,Amazon,B064,TMNT,189,3055.4,135,2239.18
2020,9,11,UK,R001,Walmart,B017,BITZEE,454,11996.54,430,10829.38
2020,3,7,IN,R013,DMart,B019,Furprize,236,6959.35,198,4839.62
2020,5,3,IN,R011,Reliance Retail,B067,Gund License Train Dragon,308,19181.53,103,5591.84
2020,1,8,PL,R001,Walmart,B005,Knits Cool,371,9933.69,239,5643.58
2020,5,12,CH,R002,Amazon,B055,Angry Birds,263,12162.45,121,5455.63
2020,1,2,DE,R001,Walmart,B001,Art,491,23345.2,374,15631.22
2020,9,4,IT,R001,Walmart,B047,Air Hogs,453,7356.28,148,2133.77
2020,9,6,NL,R002,Amazon,B061,Monster Jam,331,9246.55,353,10266.79
2020,3,9,CZ,R002,Amazon,B038,Party Other Games,121,6183.42,101,5223.37
2020,6,1,PL,R002,Amazon,B024,Hatchimals,216,15349.04,168,12916.34
2020,8,3,US,R001,Walmart,B007,Kinetic Rock,463,28591.57,258,16877.68
2020,9,2,NL,R002,Amazon,B065,Teen Titans Go,296,7140.02,320,7801.71
2020,4,10,RO,R002,Amazon,B060,Monster Trucks,191,12936.98,224,14766.1
2020,2,11,WE,R001,Walmart,B047,Air Hogs,451,20882.43,211,8085.01
2020,6,3,CN,R002,Amazon,B015,Masha & The Bear,190,11255.91,148,8232.17
2020,1,12,US,R001,Walmart,B048,HEX,484,31632.08,349,19628.25
2020,5,1,CH,R002,Amazon,B071,Gund License Disney,158,7893.73,107,5544.64
2020,11,9,US,R005,Best Buy,B074,Super Dinosaur,310,9230.59,118,2954.84
2020,2,7,BE,R001,Walmart,B067,Gund License Train Dragon,508,9233.06,224,3999.29
2020,1,12,CA,R001,Walmart,B008,Kinetic Sand,521,17608.42,427,12792.97
2020,3,12,PT,R002,Amazon,B038,Party Other Games,209,12622.67,121,7309.65
2020,4,6,CH,R001,Walmart,B001,Art,493,9430.68,247,4218.76
2020,3,5,SK,R002,Amazon,B039,Cardinal Games,277,14397.29,207,9690.15
2020,7,11,NL,R001,Walmart,B058,DC Universe,449,22240.02,163,7013.29
2020,6,6,NL,R001,Walmart,B036,Gabbys Dollhouse,495,19564.54,399,17061.76
2020,12,2,UK,R001,Walmart,B015,Masha & The Bear,486,30337.16,344,19980.65
2020,1,1,PT,R001,Walmart,B056,Batman,475,21337.32,379,17478.88
2020,7,13,CH,R001,Walmart,B023,DigiBird,430,18693.22,164,7215.44
2020,9,2,SK,R001,Walmart,B047,Air Hogs,521,38307.47,420,29680.74
2020,5,2,AT,R001,Walmart,B060,Monster Trucks,562,21753.81,478,20324.69
2020,8,7,IN,R011,Reliance Retail,B005,Knits Cool,202,13940.09,201,11589.31
2020,4,11,PT,R001,Walmart,B005,Knits Cool,495,17746.15,298,9808.8
2020,6,9,SK,R002,Amazon,B027,Mighty Express,251,11649.7,209,8800.52
2020,5,4,SK,R002,Amazon,B041,Kids Puzzles,347,21097.95,409,25162.06
2020,3,13,AA,R002,Amazon,B074,Super Dinosaur,251,16948.3,206,11247.94
2020,6,10,AA,R001,Walmart,B010,MoonLite,506,29193.46,336,19195.9
2020,6,5,BE,R001,Walmart,B006,Etch A Sketch,538,14599.56,493,13822.89
2020,8,12,NL,R002,Amazon,B024,Hatchimals,245,13693.07,172,7870.85
2020,10,7,AT,R001,Walmart,B019,Furprize,497,11365.03,477,8974.63
2020,1,3,IN,R011,Reliance Retail,B044,Hedbanz,234,15203.92,85,5179.06
2020,12,1,IN,R014,Spencer,B003,Craft Cool,340,20364.57,329,21419.26
2020,1,11,PT,R001,Walmart,B057,Ben 10,494,14127.82,330,8969.88
2020,7,12,CN,R002,Amazon,B043,Big Potato Games,281,14291.7,101,5128.06
2020,6,5,AA,R001,Walmart,B015,Masha & The Bear,570,40071.35,547,37101.36
2020,6,8,PL,R001,Walmart,B074,Super Dinosaur,472,15430.44,445,11689.71
2020,3,6,BE,R001,Walmart,B010,MoonLite,464,17399.91,267,9948.03
2020,1,8,PL,R002,Amazon,B007,Kinetic Rock,183,7379.85,97,3876.84
2020,6,7,WE,R001,Walmart,B033,Firebuds,501,33397.0,556,36655.29
2020,2,5,CH,R001,Walmart,B003,Craft Cool,488,24207.87,183,7589.09
2020,8,7,AU,R026,Woolworths AU,B012,Paw Patrol Activity,326,22061.41,251,13900.22
2020,6,10,CH,R001,Walmart,B042,Board Games,501,33284.82,206,11709.03
2020,10,6,SK,R001,Walmart,B039,Cardinal Games,498,29341.43,233,13666.64
2020,1,9,AT,R002,Amazon,B037,Marbles,171,5053.93,97,2791.07
2020,10,11,AA,R002,Amazon,B044,Hedbanz,226,3859.05,143,2455.7
2020,9,11,UK,R002,Amazon,B018,Cheeky Chonks,197,5302.89,209,5012.23
2020,2,9,AT,R001,Walmart,B016,Purse Pets,448,23482.52,224,10548.68
2020,4,10,UK,R008,Sainsbury,B005,Knits Cool,196,7518.88,122,4189.75
2020,12,12,AT,R001,Walmart,B037,Marbles,579,22811.89,459,18437.57
2020,2,5,CN,R002,Amazon,B072,Gund License Paw Patrol,330,23916.21,237,16959.48
2020,10,2,BE,R002,Amazon,B015,Masha & The Bear,193,8550.57,146,6700.21
2020,8,1,AT,R001,Walmart,B060,Monster Trucks,481,7355.93,160,2495.26
2020,11,6,BE,R002,Amazon,B002,Text Cool,204,4276.31,83,1398.19
2020,10,5,AA,R001,Walmart,B026,Crystal Dragons,501,24565.35,567,22969.97
2020,9,4,BE,R002,Amazon,B056,Batman,268,17685.37,119,8525.71
2020,9,10,MX,R001,Walmart,B048,HEX,418,19722.45,473,22668.24
2020,7,8,WE,R002,Amazon,B052,Ionix Pokemon,380,6354.35,375,5037.7
2020,8,3,CH,R001,Walmart,B002,Text Cool,424,26478.44,202,13126.22
2020,10,1,IT,R001,Walmart,B052,Ionix Pokemon,436,14094.22,322,11023.35
2020,2,13,RO,R001,Walmart,B023,DigiBird,471,22781.08,469,24775.02
2020,5,9,PL,R002,Amazon,B064,TMNT,313,7930.6,325,6908.39
2020,3,9,SK,R001,Walmart,B044,Hedbanz,611,19704.05,597,18488.62
2020,1,13,NL,R001,Walmart,B007,Kinetic Rock,539,33676.23,616,35867.63
2020,11,4,CZ,R001,Walmart,B035,GabbysDollhouseValue,455,15464.74,445,13625.8
2020,8,12,PT,R001,Walmart,B028,Rusty Rivets,505,9578.71,540,10372.58
2020,12,6,AU,R027,Coles,B010,MoonLite,262,5399.73,195,3961.92
2020,4,3,WE,R002,Amazon,B009,Meccano,270,4381.19,87,1401.98
2020,7,5,NL,R002,Amazon,B022,Zoobles,247,17292.76,120,8015.45
2020,5,9,DE,R017,Edeka,B053,Minecraft,160,4309.83,95,2394.89
2020,11,10,CA,R024,Metro,B033,Firebuds,251,8781.73,140,4285.1
2020,10,6,UK,R009,Asda,B075,Ionix Dragons,243,6127.19,101,2533.34
2020,10,3,AU,R028,IGA,B064,TMNT,277,17680.27,143,9927.21
2020,1,1,FR,R001,Walmart,B054,Spy Gear,468,11475.92,447,11197.04
2020,2,4,CZ,R001,Walmart,B030,Paw Value Channel,503,35168.77,505,33945.46
2020,10,6,WE,R001,Walmart,B018,Cheeky Chonks,482,18497.76,177,6953.15
2020,4,12,CA,R024,Metro,B056,Batman,323,18029.6,277,13735.76
2020,5,6,PT,R002,Amazon,B061,Monster Jam,147,10319.26,154,10571.07
2020,11,13,AA,R002,Amazon,B047,Air Hogs,289,16399.24,293,16894.27
2020,9,1,IN,R011,Reliance Retail,B034,Dora the Explorer,259,5772.12,101,2185.77
2020,10,11,MX,R001,Walmart,B028,Rusty Rivets,469,7881.73,507,9056.13
2020,7,5,FR,R002,Amazon,B008,Kinetic Sand,245,5768.43,123,3036.7
2020,5,7,US,R005,Best Buy,B066,GUND,329,6392.63,305,6315.64
2020,2,1,CA,R024,Metro,B051,Dragamonz,293,10975.32,103,3425.86
2020,10,5,AU,R001,Walmart,B069,Gund License Vida the Vet,533,34285.07,318,19080.88
2020,1,3,CA,R025,Sobeys,B032,Vida the Vet,310,12326.28,367,14924.48
2020,10,12,CZ,R001,Walmart,B037,Marbles,481,31825.28,508,33251.63
2020,3,8,PL,R002,Amazon,B065,Teen Titans Go,251,9964.25,154,5246.83
2020,10,4,NL,R002,Amazon,B021,Whiffies,263,14138.69,238,11750.18
2020,8,12,UK,R010,Waitrose,B004,Cool Maker,228,12770.84,137,7727.37
2020,1,11,ES,R002,Amazon,B051,Dragamonz,272,20013.55,106,7361.9
2020,3,1,WE,R001,Walmart,B067,Gund License Train Dragon,523,10464.73,327,6800.97
2020,6,5,CH,R001,Walmart,B048,HEX,372,6547.86,437,7586.0
2020,12,12,PT,R002,Amazon,B063,Star Wars,342,9982.41,160,4437.92
2020,12,1,CA,R023,Loblaws,B054,Spy Gear,256,6734.78,120,2617.98
2020,12,2,CH,R002,Amazon,B064,TMNT,326,19211.52,98,4837.6
2020,7,2,WE,R002,Amazon,B056,Batman,271,16850.16,301,20461.22
2020,11,6,CH,R001,Walmart,B069,Gund License Vida the Vet,428,11537.21,328,8187.66
2020,3,10,PT,R002,Amazon,B022,Zoobles,202,8255.81,125,4105.94
2020,6,7,US,R001,Walmart,B008,Kinetic Sand,516,15352.87,599,19106.12
2020,8,1,NL,R002,Amazon,B017,BITZEE,298,8419.88,131,3338.18
2020,8,11,IT,R001,Walmart,B029,Paw Patrol Construction,503,25699.11,460,19355.29
2020,4,5,US,R001,Walmart,B056,Batman,535,23672.71,452,19370.23
2020,5,7,FR,R002,Amazon,B066,GUND,287,15980.84,170,9075.49
2020,7,11,CZ,R001,Walmart,B070,Gund Baby,483,21103.13,322,11415.14
2020,9,8,PT,R002,Amazon,B053,Minecraft,337,24816.77,370,22446.78
2020,8,8,MX,R002,Amazon,B069,Gund License Vida the Vet,269,13969.14,180,9224.15
2020,6,13,CA,R025,Sobeys,B075,Ionix Dragons,424,11565.08,349,8752.02
2020,8,13,ES,R001,Walmart,B059,Black Adam Movie,568,11885.7,331,5714.5
2020,12,4,AT,R002,Amazon,B045,Rubiks,237,16076.09,164,11796.71
2020,2,4,US,R004,Target,B027,Mighty Express,294,21864.22,246,18461.65
2020,10,13,NL,R001,Walmart,B020,Magic Blanket Babies,412,24004.31,198,10543.27
2020,11,7,AA,R001,Walmart,B012,Paw Patrol Activity,538,30334.47,319,17759.75
2020,1,1,RO,R002,Amazon,B027,Mighty Express,196,13921.56,124,7450.04
2020,2,7,MX,R002,Amazon,B052,Ionix Pokemon,215,12293.56,143,8252.5
2020,4,6,US,R004,Target,B045,Rubiks,307,18192.84,205,12100.09
2020,8,3,NL,R002,Amazon,B047,Air Hogs,160,4317.32,84,2363.45
2020,2,2,DE,R002,Amazon,B008,Kinetic Sand,181,7826.86,212,9369.37
2020,5,13,AU,R027,Coles,B074,Super Dinosaur,284,10206.48,200,7222.78
2020,8,2,DE,R015,Aldi,B009,Meccano,212,9645.75,142,6634.97
2020,5,1,US,R005,Best Buy,B062,SONY PLAYSTATION,339,17731.72,261,11986.06
2020,10,9,UK,R002,Amazon,B065,Teen Titans Go,212,9503.03,172,7711.79
2020,9,2,IN,R002,Amazon,B040,Adult Puzzles,263,18692.52,81,5399.3
2020,4,12,FR,R001,Walmart,B030,Paw Value Channel,456,24449.04,145,8492.32
2020,12,12,CA,R024,Metro,B049,Tech Deck,332,20314.5,327,16606.08
2020,5,6,ES,R001,Walmart,B056,Batman,564,17873.96,296,8619.78
2020,4,10,IN,R001,Walmart,B051,Dragamonz,486,30315.44,182,11811.26
2020,6,8,CA,R025,Sobeys,B036,Gabbys Dollhouse,298,9534.45,220,7241.32
2020,9,5,FR,R001,Walmart,B023,DigiBird,470,7291.92,174,2300.42
2020,10,8,PL,R001,Walmart,B020,Magic Blanket Babies,621,16710.24,608,15667.99
2020,9,6,IT,R002,Amazon,B043,Big Potato Games,234,8156.83,115,3459.66
2020,9,2,WE,R001,Walmart,B019,Furprize,631,46299.15,299,23831.55
2020,8,8,RO,R001,Walmart,B021,Whiffies,478,13506.16,439,10944.29
2020,10,9,CA,R002,Amazon,B069,Gund License Vida the Vet,281,17318.31,233,11942.98
2020,7,3,BE,R002,Amazon,B057,Ben 10,306,6740.41,252,6020.71
2020,8,10,CA,R023,Loblaws,B069,Gund License Vida the Vet,177,7495.64,103,4229.99
2020,10,4,NL,R002,Amazon,B028,Rusty Rivets,176,10515.73,108,6108.94
2020,6,3,DE,R002,Amazon,B014,PixOs,280,11622.5,247,9081.69
2020,4,7,RO,R002,Amazon,B024,Hatchimals,84,4927.4,58,3673.68
2020,1,8,SK,R002,Amazon,B041,Kids Puzzles,280,18262.74,242,13820.3
2020,6,2,MX,R002,Amazon,B072,Gund License Paw Patrol,149,3717.09,109,2552.69
2020,3,3,CZ,R001,Walmart,B071,Gund License Disney,469,28858.79,207,11569.19
2020,8,11,CZ,R001,Walmart,B036,Gabbys Dollhouse,490,8492.83,333,5252.3
2020,1,11,PL,R001,Walmart,B009,Meccano,588,19979.95,375,12866.87
2020,8,9,IN,R011,Reliance Retail,B037,Marbles,215,4090.22,222,4385.7
2020,9,8,FR,R002,Amazon,B031,Paw Patrol,279,17875.18,243,13392.2
2020,8,11,DE,R017,Edeka,B059,Black Adam Movie,368,6325.26,167,2749.9
2020,7,12,MX,R001,Walmart,B048,HEX,486,16961.35,364,11566.09
2020,7,7,SK,R002,Amazon,B061,Monster Jam,195,12609.6,189,12660.47
2020,9,6,BE,R002,Amazon,B017,BITZEE,309,5453.38,183,2966.4
2020,6,5,AU,R027,Coles,B037,Marbles,284,7567.75,320,8285.68
2020,1,7,IN,R012,Big Bazaar,B034,Dora the Explorer,220,5950.71,89,2121.38
2020,2,2,US,R003,Costco,B007,Kinetic Rock,264,6124.02,140,2837.18
2020,5,11,AT,R002,Amazon,B020,Magic Blanket Babies,196,4538.35,67,1388.79
2020,10,3,CZ,R002,Amazon,B035,GabbysDollhouseValue,257,11282.27,305,11310.1
2020,5,7,NL,R001,Walmart,B011,Orbeez,505,29468.12,447,23136.28
2020,6,9,SK,R002,Amazon,B002,Text Cool,172,7307.48,185,7745.61
2020,7,8,AT,R001,Walmart,B024,Hatchimals,464,14916.76,390,11431.89
2020,2,12,WE,R002,Amazon,B003,Craft Cool,380,14167.83,326,13369.38
2020,8,4,AA,R002,Amazon,B032,Vida the Vet,284,7635.5,135,3702.07
2020,6,2,US,R001,Walmart,B004,Cool Maker,577,14266.96,508,10816.8
2020,9,11,DE,R015,Aldi,B063,Star Wars,299,17133.58,249,15588.64
2020,8,2,FR,R002,Amazon,B049,Tech Deck,301,14917.21,287,12240.06
2020,7,1,CA,R024,Metro,B035,GabbysDollhouseValue,314,21392.0,262,15550.77
2020,9,2,PL,R001,Walmart,B026,Crystal Dragons,522,13511.28,624,15328.74
2020,3,1,PT,R002,Amazon,B042,Board Games,216,10465.31,175,8137.08
2020,11,4,AT,R001,Walmart,B049,Tech Deck,412,25047.95,465,23270.86
2020,10,4,ES,R001,Walmart,B034,Dora the Explorer,527,31535.08,256,15559.06
2020,3,5,SK,R002,Amazon,B072,Gund License Paw Patrol,200,4066.07,205,3343.0
2020,11,11,SK,R002,Amazon,B029,Paw Patrol Construction,290,11126.33,157,5590.44
2020,7,1,BE,R002,Amazon,B008,Kinetic Sand,189,9337.37,182,7700.15
2020,7,2,IN,R002,Amazon,B001,Art,339,18211.08,164,7442.64
2020,7,2,AA,R001,Walmart,B066,GUND,457,13511.36,339,8330.41
2020,11,8,MX,R002,Amazon,B072,Gund License Paw Patrol,175,9296.76,174,9084.27
2020,11,10,PT,R002,Amazon,B064,TMNT,266,15778.57,138,8973.0
2020,12,13,RO,R001,Walmart,B002,Text Cool,428,21870.74,347,15345.02
2020,3,10,AU,R026,Woolworths AU,B026,Crystal Dragons,274,19316.36,132,8530.36
2020,2,10,AA,R002,Amazon,B054,Spy Gear,330,23129.3,165,9363.18
2020,7,2,PT,R002,Amazon,B059,Black Adam Movie,286,16953.62,179,8839.17
2020,4,3,IT,R001,Walmart,B047,Air Hogs,590,20956.6,632,18304.0
2020,12,7,ES,R001,Walmart,B061,Monster Jam,501,9020.61,515,9701.6
2020,2,13,AA,R002,Amazon,B009,Meccano,236,16717.88,146,11054.34
2020,5,6,CH,R001,Walmart,B069,Gund License Vida the Vet,616,31609.51,277,12282.82
2020,5,12,AT,R001,Walmart,B076,Flash,511,23501.42,401,15687.13
2020,5,4,PT,R002,Amazon,B007,Kinetic Rock,277,17307.02,92,5161.41
2020,5,2,PT,R001,Walmart,B057,Ben 10,536,37805.58,521,33511.16
2020,3,1,PL,R001,Walmart,B002,Text Cool,463,23282.1,275,12577.62
2020,6,10,RO,R001,Walmart,B010,MoonLite,485,14887.29,395,9848.61
2020,9,9,RO,R001,Walmart,B023,DigiBird,465,13441.67,150,4469.24
2020,1,12,PL,R002,Amazon,B007,Kinetic Rock,243,15917.12,199,10984.78
2020,2,4,SK,R001,Walmart,B038,Party Other Games,470,33056.23,555,34412.0
2020,3,7,CZ,R001,Walmart,B040,Adult Puzzles,577,28371.85,238,12278.94
2020,1,5,DE,R002,Amazon,B043,Big Potato Games,259,9102.73,261,9205.46
2020,10,9,SK,R002,Amazon,B024,Hatchimals,279,5166.23,217,4139.94
2020,7,11,IT,R001,Walmart,B036,Gabbys Dollhouse,512,14262.4,418,10558.6
2020,8,7,ES,R001,Walmart,B044,Hedbanz,581,37737.39,618,43913.37
2020,7,6,NL,R002,Amazon,B023,DigiBird,172,10959.53,90,4951.58
2020,1,2,PL,R002,Amazon,B074,Super Dinosaur,214,13246.82,128,8348.43
2020,11,3,BE,R001,Walmart,B037,Marbles,553,36005.96,402,24861.22
2020,11,12,US,R004,Target,B009,Meccano,256,5424.63,252,5633.3
2020,7,10,IT,R001,Walmart,B022,Zoobles,574,15379.9,335,7305.94
2020,9,7,PT,R001,Walmart,B004,Cool Maker,548,19005.89,360,13444.51
2020,2,4,PL,R002,Amazon,B065,Teen Titans Go,257,13839.76,306,17637.96
2020,9,8,ES,R001,Walmart,B034,Dora the Explorer,571,22112.83,401,15895.26
2020,8,8,CA,R025,Sobeys,B066,GUND,221,15394.03,128,8962.34
2020,8,5,AA,R002,Amazon,B027,Mighty Express,299,15144.65,175,9094.54
2020,8,10,AA,R002,Amazon,B031,Paw Patrol,141,2130.22,79,1273.7
2020,5,10,MX,R002,Amazon,B071,Gund License Disney,314,10143.57,354,10456.46
2020,8,5,SK,R001,Walmart,B066,GUND,434,31200.81,307,17683.21
2020,9,4,IN,R001,Walmart,B075,Ionix Dragons,459,14507.1,219,7281.0
2020,10,11,CA,R001,Walmart,B043,Big Potato Games,512,30450.3,207,13023.86
2020,10,9,AU,R002,Amazon,B062,SONY PLAYSTATION,233,15419.84,198,10914.53
2020,7,13,UK,R002,Amazon,B015,Masha & The Bear,190,6497.1,112,3923.53
2020,2,9,SK,R001,Walmart,B009,Meccano,481,12500.8,495,10595.34
2020,5,9,MX,R001,Walmart,B069,Gund License Vida the Vet,528,13544.21,165,4494.31
2020,6,11,IN,R013,DMart,B007,Kinetic Rock,273,14405.71,244,11000.86
2020,12,7,RO,R002,Amazon,B010,MoonLite,214,12315.93,186,11043.96
2020,11,3,BE,R001,Walmart,B055,Angry Birds,458,20893.45,477,19271.23
2020,9,13,UK,R002,Amazon,B055,Angry Birds,227,13633.8,153,7592.14
2020,3,3,US,R004,Target,B076,Flash,231,4910.08,273,5875.86
2020,3,10,NL,R002,Amazon,B058,DC Universe,234,10166.34,164,7668.98
2020,11,3,WE,R002,Amazon,B001,Art,188,8247.98,99,4654.07
2020,7,10,CN,R001,Walmart,B059,Black Adam Movie,495,18468.01,247,7899.77
2020,6,3,AA,R001,Walmart,B009,Meccano,496,10500.69,349,6539.15
2020,7,13,US,R001,Walmart,B055,Angry Birds,460,34271.48,333,26329.36
2020,6,4,MX,R002,Amazon,B005,Knits Cool,197,9302.43,206,10198.52
2020,11,5,CZ,R001,Walmart,B031,Paw Patrol,528,9646.85,459,7343.98
2020,11,8,IN,R012,Big Bazaar,B076,Flash,173,12489.51,136,10579.61
2020,6,2,AT,R002,Amazon,B059,Black Adam Movie,222,15508.83,237,13425.17
2020,4,1,WE,R002,Amazon,B052,Ionix Pokemon,271,14783.78,262,13031.61
2020,9,8,MX,R001,Walmart,B062,SONY PLAYSTATION,484,36081.76,580,37639.82
2020,11,4,UK,R008,Sainsbury,B012,Paw Patrol Activity,321,23067.53,225,17545.76
2020,11,5,AU,R027,Coles,B025,Popples,204,5732.97,244,6093.18
2020,2,12,FR,R001,Walmart,B042,Board Games,495,27267.69,306,17021.51
2020,9,1,US,R005,Best Buy,B006,Etch A Sketch,308,6099.59,246,4716.75
2020,7,13,WE,R001,Walmart,B001,Art,460,14563.19,505,16771.12
2020,2,13,CN,R002,Amazon,B024,Hatchimals,236,11371.29,253,13203.22
2020,5,12,DE,R001,Walmart,B043,Big Potato Games,564,38793.29,313,20895.35
2020,12,10,CN,R001,Walmart,B035,GabbysDollhouseValue,555,9285.49,467,7036.24
2020,10,11,NL,R002,Amazon,B055,Angry Birds,277,19626.31,156,10283.88
2020,8,7,CZ,R001,Walmart,B006,Etch A Sketch,524,37459.31,498,28884.6
2020,2,13,UK,R002,Amazon,B058,DC Universe,261,14018.56,273,15636.36
2020,10,8,PL,R002,Amazon,B034,Dora the Explorer,291,17925.81,165,8854.69
2020,8,3,CH,R001,Walmart,B069,Gund License Vida the Vet,603,43042.01,211,13628.83
2020,7,13,US,R006,Walgreens,B047,Air Hogs,206,6564.21,126,3615.1
2020,3,5,RO,R002,Amazon,B048,HEX,180,5527.58,205,5973.56
2020,5,5,AU,R002,Amazon,B030,Paw Value Channel,170,10953.08,196,11657.96
2020,7,3,ES,R002,Amazon,B076,Flash,280,10605.87,237,9023.88
2020,2,9,DE,R002,Amazon,B057,Ben 10,247,12725.57,287,12846.64
2020,3,2,MX,R002,Amazon,B055,Angry Birds,235,10850.12,117,4449.58
2020,4,6,PL,R001,Walmart,B067,Gund License Train Dragon,500,13902.7,298,7142.95
2020,12,13,PT,R002,Amazon,B025,Popples,321,7410.37,302,6171.09
2020,9,9,CZ,R002,Amazon,B042,Board Games,337,13707.23,217,9246.04
2020,2,12,DE,R016,Lidl,B001,Art,209,8475.4,63,2758.64
2020,3,11,AT,R001,Walmart,B043,Big Potato Games,425,26362.88,454,25625.0
2020,5,11,SK,R001,Walmart,B043,Big Potato Games,520,12544.35,231,5415.04
2020,9,8,PT,R001,Walmart,B015,Masha & The Bear,454,29152.36,253,16056.35
2020,5,3,AU,R026,Woolworths AU,B028,Rusty Rivets,386,11155.63,255,6971.95
2020,9,8,AT,R002,Amazon,B040,Adult Puzzles,253,15193.65,288,13920.71
2020,3,8,PT,R002,Amazon,B005,Knits Cool,203,13251.05,166,11814.02
2020,9,6,AA,R001,Walmart,B032,Vida the Vet,484,30694.86,552,34664.7
2020,12,2,WE,R002,Amazon,B064,TMNT,254,4496.86,154,2251.88
2020,7,1,CN,R002,Amazon,B030,Paw Value Channel,319,23800.46,156,9487.93
2020,10,11,CN,R002,Amazon,B001,Art,340,23761.24,170,12919.18
2020,11,1,NL,R002,Amazon,B067,Gund License Train Dragon,266,6778.78,223,4698.65
2020,8,8,IN,R011,Reliance Retail,B059,Black Adam Movie,289,19905.32,177,13138.15
2020,6,2,MX,R001,Walmart,B013,Aqua Dots,531,39373.22,602,37081.25
2020,9,8,AA,R002,Amazon,B030,Paw Value Channel,242,10392.18,76,3092.94
2020,5,6,CA,R024,Metro,B062,SONY PLAYSTATION,204,13906.08,213,11855.18
2020,1,13,CN,R002,Amazon,B024,Hatchimals,301,17898.21,358,20957.51
2020,4,13,FR,R001,Walmart,B059,Black Adam Movie,541,21199.34,508,20987.42
2020,8,13,UK,R001,Walmart,B011,Orbeez,504,31736.74,347,21759.97
2020,7,1,ES,R001,Walmart,B028,Rusty Rivets,496,34453.86,568,35218.33
2020,11,3,US,R001,Walmart,B042,Board Games,482,30972.22,221,12880.28
2020,10,5,IT,R001,Walmart,B012,Paw Patrol Activity,404,18017.9,270,10204.67
2020,4,5,AU,R026,Woolworths AU,B052,Ionix Pokemon,384,24348.52,333,18729.83
2020,2,3,ES,R002,Amazon,B004,Cool Maker,257,14907.64,226,13543.0
2020,11,5,CZ,R001,Walmart,B059,Black Adam Movie,505,22755.78,488,20644.96
2020,9,7,CA,R002,Amazon,B022,Zoobles,228,7960.88,104,3611.44
2020,10,7,WE,R002,Amazon,B011,Orbeez,236,8513.75,80,3148.2
2020,10,4,WE,R002,Amazon,B064,TMNT,216,8510.49,67,2217.3
2020,9,13,ES,R002,Amazon,B006,Etch A Sketch,175,5563.67,139,4490.0
2020,8,1,AT,R002,Amazon,B012,Paw Patrol Activity,251,16491.25,198,13475.4
2020,10,7,NL,R001,Walmart,B053,Minecraft,519,16100.59,382,11938.77
2020,6,13,PT,R002,Amazon,B024,Hatchimals,331,18637.67,353,20046.47
2020,3,3,US,R003,Costco,B018,Cheeky Chonks,231,14974.39,204,13148.44
2020,8,9,NL,R001,Walmart,B067,Gund License Train Dragon,418,7585.71,482,7014.2
2020,4,1,PL,R001,Walmart,B047,Air Hogs,538,28118.96,603,32232.7
2020,9,11,MX,R002,Amazon,B059,Black Adam Movie,262,13326.34,179,9927.24
2020,1,12,CZ,R001,Walmart,B036,Gabbys Dollhouse,555,9884.85,579,9121.73
2020,5,3,AU,R026,Woolworths AU,B003,Craft Cool,373,20666.8,373,18657.38
2020,12,3,CZ,R002,Amazon,B003,Craft Cool,310,14697.24,312,14585.69
2020,1,4,CZ,R001,Walmart,B054,Spy Gear,488,20685.06,203,9410.68
2020,1,5,NL,R002,Amazon,B056,Batman,343,5643.44,215,2890.71
2020,11,13,IN,R011,Reliance Retail,B012,Paw Patrol Activity,270,10101.24,187,7327.52
2020,7,9,RO,R001,Walmart,B027,Mighty Express,503,8514.88,206,3801.24
2020,12,2,US,R006,Walgreens,B066,GUND,308,9909.38,284,9091.79
