year,month,week,region,shipment_type,retailer_code,retailer_name,brand_code,brand,shp_units,shp_amount
2020,2,23,PT,DOM,R002,Amazon,B038,Party Other Games,246,11911.47
2020,7,19,CH,FOB,R002,Amazon,B063,Star Wars,253,9303.05
2020,2,10,IT,DOM,R002,Amazon,B076,Flash,240,15782.71
2020,7,13,CA,FOB,R023,Loblaws,B041,Kids Puzzles,262,9376.05
2020,4,25,AU,FOB,R002,Amazon,B069,Gund License Vida the Vet,223,5611.5
2020,1,10,DE,FOB,R018,Rewe,B053,Minecraft,259,14127.87
2020,2,13,FR,DOM,R001,Walmart,B065,Teen Titans Go,457,9110.11
2020,4,23,AA,DOM,R002,Amazon,B004,Cool Maker,235,10825.87
2020,10,20,IN,DOM,R014,Spencer,B046,Puzz4D Brand,207,5435.95
2020,1,17,CN,FOB,R001,Walmart,B066,GUND,526,25329.24
2020,3,12,CA,FOB,R024,Metro,B018,Cheeky Chonks,329,21021.64
2020,2,25,IT,FOB,R002,Amazon,B071,Gund License Disney,294,20016.79
2020,11,25,IN,DOM,R013,DMart,B011,Orbeez,207,9083.08
2020,10,12,PL,FOB,R002,Amazon,B064,TMNT,212,4252.29
2020,8,10,FR,FOB,R001,Walmart,B048,HEX,498,12284.89
2020,12,14,DE,FOB,R016,Lidl,B010,MoonLite,217,6815.0
2020,3,25,ES,FOB,R001,Walmart,B067,Gund License Train Dragon,555,33835.12
2020,3,22,AA,DOM,R002,Amazon,B007,Kinetic Rock,281,6894.01
2020,1,18,IT,FOB,R001,Walmart,B037,Marbles,503,12035.45
2020,12,22,CZ,FOB,R002,Amazon,B071,Gund License Disney,281,6768.42
2020,12,14,ES,FOB,R002,Amazon,B060,Monster Trucks,197,5134.93
2020,10,22,DE,FOB,R016,Lidl,B060,Monster Trucks,256,7884.21
2020,5,22,CZ,FOB,R001,Walmart,B008,Kinetic Sand,547,20419.08
2020,7,14,CH,DOM,R002,Amazon,B061,Monster Jam,210,8525.9
2020,11,25,US,DOM,R004,Target,B019,Furprize,278,14632.61
2020,7,24,CZ,DOM,R001,Walmart,B019,Furprize,494,21336.25
2020,4,10,US,DOM,R005,Best Buy,B001,Art,302,16083.97
2020,8,25,NL,FOB,R001,Walmart,B063,Star Wars,505,34712.34
2020,7,13,PL,DOM,R002,Amazon,B035,GabbysDollhouseValue,248,15942.74
2020,12,13,CZ,DOM,R001,Walmart,B010,MoonLite,435,5812.7
2020,11,24,NL,FOB,R001,Walmart,B040,Adult Puzzles,497,25288.82
2020,12,23,RO,FOB,R001,Walmart,B036,Gabbys Dollhouse,465,12313.14
2020,1,18,CN,FOB,R002,Amazon,B056,Batman,270,6553.26
2020,7,12,WE,DOM,R002,Amazon,B057,Ben 10,345,11333.65
2020,2,10,MX,FOB,R001,Walmart,B001,Art,482,21256.79
2020,5,12,AU,FOB,R026,Woolworths AU,B032,Vida the Vet,343,8948.53
2020,11,21,SK,FOB,R002,Amazon,B065,Teen Titans Go,274,18870.38
2020,12,20,WE,FOB,R002,Amazon,B058,DC Universe,237,12054.01
2020,4,18,CH,DOM,R001,Walmart,B005,Knits Cool,459,30989.33
2020,5,21,AA,FOB,R002,Amazon,B023,DigiBird,298,14325.47
2020,9,18,CZ,FOB,R001,Walmart,B003,Craft Cool,527,13975.83
2020,12,18,CZ,FOB,R002,Amazon,B024,Hatchimals,262,5764.06
2020,3,10,CH,DOM,R002,Amazon,B031,Paw Patrol,242,13589.73
2020,9,14,PT,FOB,R002,Amazon,B004,Cool Maker,224,8790.11
2020,7,21,CH,FOB,R002,Amazon,B029,Paw Patrol Construction,225,8584.43
2020,11,16,IN,DOM,R011,Reliance Retail,B062,SONY PLAYSTATION,244,10538.18
2020,11,22,CH,DOM,R002,Amazon,B014,PixOs,237,7219.63
2020,12,11,CN,DOM,R002,Amazon,B055,Angry Birds,284,13585.09
2020,6,20,RO,FOB,R002,Amazon,B009,Meccano,230,6501.26
2020,10,20,AT,FOB,R001,Walmart,B053,Minecraft,554,33907.57
2020,5,10,CH,FOB,R001,Walmart,B053,Minecraft,473,23643.86
2020,1,22,DE,DOM,R018,Rewe,B056,Batman,216,9357.39
2020,3,18,SK,DOM,R001,Walmart,B076,Flash,544,7120.31
2020,7,12,IN,FOB,R001,Walmart,B015,Masha & The Bear,406,14271.06
2020,11,24,AA,FOB,R001,Walmart,B068,Gund License Pusheen,496,23747.65
2020,5,15,IN,FOB,R013,DMart,B059,Black Adam Movie,256,14994.17
2020,7,21,NL,DOM,R002,Amazon,B006,Etch A Sketch,239,14162.41
2020,10,14,FR,DOM,R001,Walmart,B072,Gund License Paw Patrol,520,6351.34
2020,9,16,WE,DOM,R001,Walmart,B004,Cool Maker,522,25620.34
2020,5,21,CA,DOM,R024,Metro,B008,Kinetic Sand,323,15851.73
2020,8,22,FR,DOM,R002,Amazon,B063,Star Wars,260,4691.05
2020,10,15,RO,DOM,R001,Walmart,B071,Gund License Disney,492,17785.55
2020,12,13,UK,FOB,R009,Asda,B022,Zoobles,229,8925.02
2020,11,18,AT,DOM,R001,Walmart,B071,Gund License Disney,455,17586.48
2020,12,21,CZ,DOM,R002,Amazon,B023,DigiBird,231,10906.57
2020,1,21,PT,FOB,R002,Amazon,B038,Party Other Games,238,6497.31
2020,8,16,IN,FOB,R002,Amazon,B049,Tech Deck,198,5510.34
2020,8,23,CA,FOB,R024,Metro,B005,Knits Cool,242,3904.4
2020,2,10,MX,DOM,R001,Walmart,B045,Rubiks,497,25103.69
2020,5,23,SK,FOB,R002,Amazon,B034,Dora the Explorer,266,17593.15
2020,7,20,SK,FOB,R002,Amazon,B032,Vida the Vet,324,7073.3
2020,5,12,IN,FOB,R001,Walmart,B035,GabbysDollhouseValue,540,13246.09
2020,12,10,NL,FOB,R002,Amazon,B006,Etch A Sketch,286,16397.27
2020,5,22,RO,DOM,R001,Walmart,B025,Popples,528,33610.54
2020,1,12,US,DOM,R006,Walgreens,B019,Furprize,264,7911.9
2020,2,15,WE,DOM,R002,Amazon,B072,Gund License Paw Patrol,200,2420.45
2020,9,20,US,FOB,R002,Amazon,B053,Minecraft,271,5795.1
2020,9,19,CH,FOB,R002,Amazon,B061,Monster Jam,191,12199.03
2020,3,11,FR,FOB,R001,Walmart,B042,Board Games,516,18245.99
2020,5,24,IN,FOB,R013,DMart,B002,Text Cool,256,15698.73
2020,10,25,ES,FOB,R002,Amazon,B005,Knits Cool,222,6336.98
2020,8,24,CN,DOM,R002,Amazon,B053,Minecraft,218,3574.01
2020,5,12,UK,FOB,R010,Waitrose,B068,Gund License Pusheen,232,8018.76
2020,1,18,AA,DOM,R002,Amazon,B031,Paw Patrol,232,3454.02
2020,6,23,ES,DOM,R002,Amazon,B002,Text Cool,264,12087.57
2020,11,22,RO,DOM,R002,Amazon,B017,BITZEE,239,3565.78
2020,4,10,NL,DOM,R001,Walmart,B047,Air Hogs,511,17198.27
2020,10,18,CA,FOB,R024,Metro,B067,Gund License Train Dragon,333,6767.7
2020,7,16,SK,DOM,R001,Walmart,B038,Party Other Games,549,18027.69
2020,6,10,AA,DOM,R002,Amazon,B062,SONY PLAYSTATION,236,11005.19
2020,11,21,CZ,FOB,R001,Walmart,B050,Bakugan,537,36024.17
2020,2,18,US,FOB,R003,Costco,B062,SONY PLAYSTATION,275,3798.42
2020,8,11,AT,FOB,R002,Amazon,B015,Masha & The Bear,282,5831.21
2020,7,25,AT,FOB,R001,Walmart,B070,Gund Baby,528,35494.65
2020,10,24,SK,DOM,R002,Amazon,B021,Whiffies,238,3033.25
2020,6,14,CA,DOM,R025,Sobeys,B003,Craft Cool,248,16920.3
2020,9,11,IT,DOM,R001,Walmart,B067,Gund License Train Dragon,449,11346.32
2020,8,23,SK,DOM,R002,Amazon,B003,Craft Cool,272,17777.79
2020,4,11,AU,DOM,R001,Walmart,B063,Star Wars,414,5421.09
2020,8,11,CN,FOB,R001,Walmart,B047,Air Hogs,587,24456.61
2020,3,21,CA,FOB,R023,Loblaws,B059,Black Adam Movie,202,4424.1
2020,3,18,WE,DOM,R002,Amazon,B036,Gabbys Dollhouse,226,3218.59
2020,12,19,UK,FOB,R002,Amazon,B042,Board Games,293,19850.36
2020,11,14,BE,FOB,R002,Amazon,B048,HEX,256,10357.42
2020,2,13,DE,FOB,R016,Lidl,B032,Vida the Vet,205,10902.98
2020,9,19,CH,FOB,R001,Walmart,B021,Whiffies,485,13755.26
2020,1,16,CZ,DOM,R002,Amazon,B040,Adult Puzzles,294,9794.16
2020,4,20,WE,FOB,R002,Amazon,B016,Purse Pets,187,6865.19
2020,8,23,FR,FOB,R002,Amazon,B007,Kinetic Rock,240,8598.29
2020,1,19,BE,DOM,R002,Amazon,B025,Popples,294,16345.65
2020,11,10,CH,DOM,R001,Walmart,B008,Kinetic Sand,448,27522.99
2020,10,10,IT,FOB,R002,Amazon,B064,TMNT,197,7503.52
2020,4,10,FR,FOB,R002,Amazon,B032,Vida the Vet,165,5808.02
2020,1,15,FR,FOB,R001,Walmart,B008,Kinetic Sand,531,28651.25
2020,9,22,NL,DOM,R001,Walmart,B042,Board Games,479,31964.61
2020,9,13,US,DOM,R002,Amazon,B067,Gund License Train Dragon,304,7307.89
2020,5,15,WE,FOB,R001,Walmart,B028,Rusty Rivets,431,18552.7
2020,11,17,AA,DOM,R001,Walmart,B045,Rubiks,543,22610.07
2020,12,16,AA,DOM,R002,Amazon,B056,Batman,323,6525.79
2020,2,24,CH,FOB,R002,Amazon,B044,Hedbanz,243,10006.43
2020,2,18,BE,DOM,R002,Amazon,B033,Firebuds,229,11703.13
2020,5,11,AA,DOM,R001,Walmart,B046,Puzz4D Brand,491,28460.26
2020,1,16,DE,DOM,R016,Lidl,B070,Gund Baby,257,12323.03
2020,3,24,IN,FOB,R012,Big Bazaar,B009,Meccano,212,13451.83
2020,9,18,MX,FOB,R001,Walmart,B026,Crystal Dragons,512,8505.65
2020,2,13,SK,DOM,R001,Walmart,B050,Bakugan,510,11907.08
2020,1,11,UK,DOM,R009,Asda,B073,Redakai,368,14887.19
2020,8,11,AT,DOM,R001,Walmart,B024,Hatchimals,446,17873.42
2020,9,13,AT,FOB,R001,Walmart,B059,Black Adam Movie,462,23356.42
2020,3,10,AU,DOM,R026,Woolworths AU,B068,Gund License Pusheen,341,14642.07
2020,7,22,US,FOB,R006,Walgreens,B059,Black Adam Movie,269,4478.13
2020,1,10,RO,DOM,R002,Amazon,B052,Ionix Pokemon,245,8023.34
2020,1,22,WE,DOM,R002,Amazon,B036,Gabbys Dollhouse,247,9450.93
2020,4,17,ES,FOB,R001,Walmart,B023,DigiBird,534,7178.65
2020,3,23,US,FOB,R006,Walgreens,B011,Orbeez,291,3912.89
2020,8,15,IN,DOM,R014,Spencer,B040,Adult Puzzles,212,10880.88
2020,12,15,IT,FOB,R001,Walmart,B013,Aqua Dots,508,35237.43
2020,12,21,CN,FOB,R001,Walmart,B059,Black Adam Movie,506,22445.76
2020,7,21,CA,DOM,R023,Loblaws,B024,Hatchimals,255,8776.32
2020,6,24,FR,DOM,R001,Walmart,B049,Tech Deck,530,21574.21
2020,9,12,AT,DOM,R002,Amazon,B014,PixOs,228,7168.18
2020,9,13,AU,DOM,R027,Coles,B049,Tech Deck,275,13637.26
2020,8,13,SK,DOM,R001,Walmart,B062,SONY PLAYSTATION,475,7613.71
2020,1,22,MX,DOM,R002,Amazon,B017,BITZEE,241,9119.12
2020,12,13,CN,FOB,R002,Amazon,B049,Tech Deck,272,14063.92
2020,8,23,NL,FOB,R002,Amazon,B065,Teen Titans Go,196,8732.74
2020,12,10,WE,DOM,R002,Amazon,B005,Knits Cool,192,6609.92
2020,2,21,AA,DOM,R001,Walmart,B035,GabbysDollhouseValue,496,12462.2
2020,4,15,IT,DOM,R002,Amazon,B058,DC Universe,321,6266.56
2020,4,10,ES,DOM,R002,Amazon,B004,Cool Maker,209,13022.74
2020,2,16,CA,FOB,R023,Loblaws,B071,Gund License Disney,279,4584.09
2020,1,10,CA,FOB,R001,Walmart,B037,Marbles,478,24090.83
2020,1,23,MX,DOM,R002,Amazon,B014,PixOs,279,12842.91
2020,7,12,CN,DOM,R002,Amazon,B022,Zoobles,250,14107.62
2020,2,19,ES,FOB,R002,Amazon,B055,Angry Birds,260,15726.64
2020,7,15,DE,DOM,R002,Amazon,B059,Black Adam Movie,318,10309.43
2020,1,23,CN,FOB,R002,Amazon,B004,Cool Maker,231,12528.62
2020,5,23,WE,DOM,R001,Walmart,B027,Mighty Express,502,31490.52
2020,12,16,AU,DOM,R026,Woolworths AU,B033,Firebuds,339,10489.27
2020,10,21,WE,DOM,R001,Walmart,B021,Whiffies,528,17104.43
2020,11,18,US,FOB,R006,Walgreens,B075,Ionix Dragons,205,3479.1
2020,2,20,BE,FOB,R002,Amazon,B076,Flash,272,16733.73
2020,8,22,FR,DOM,R002,Amazon,B043,Big Potato Games,248,4656.77
2020,7,23,NL,DOM,R002,Amazon,B056,Batman,236,8535.27
2020,10,21,PL,DOM,R001,Walmart,B065,Teen Titans Go,460,27031.34
2020,7,13,DE,DOM,R015,Aldi,B058,DC Universe,214,12270.76
2020,7,12,DE,FOB,R001,Walmart,B064,TMNT,574,17539.04
2020,3,25,CN,DOM,R002,Amazon,B004,Cool Maker,250,7689.88
2020,9,11,AA,FOB,R002,Amazon,B029,Paw Patrol Construction,259,10300.39
2020,3,23,UK,DOM,R008,Sainsbury,B005,Knits Cool,224,10930.25
2020,11,12,SK,DOM,R001,Walmart,B052,Ionix Pokemon,493,19876.43
2020,7,20,CN,DOM,R001,Walmart,B054,Spy Gear,494,20213.52
2020,2,25,IT,DOM,R002,Amazon,B003,Craft Cool,263,17110.8
2020,9,23,ES,FOB,R002,Amazon,B060,Monster Trucks,255,4920.43
2020,1,22,IT,FOB,R001,Walmart,B069,Gund License Vida the Vet,477,9965.47
2020,5,16,CZ,DOM,R002,Amazon,B007,Kinetic Rock,316,18183.12
2020,4,13,WE,FOB,R002,Amazon,B022,Zoobles,268,6254.45
2020,5,14,IN,DOM,R001,Walmart,B073,Redakai,492,17702.25
2020,1,19,CZ,DOM,R001,Walmart,B029,Paw Patrol Construction,536,30020.12
2020,5,14,IT,DOM,R001,Walmart,B023,DigiBird,467,30262.04
2020,4,18,AT,FOB,R002,Amazon,B025,Popples,272,15858.89
2020,1,20,PT,DOM,R001,Walmart,B062,SONY PLAYSTATION,473,13500.46
2020,11,21,AU,DOM,R001,Walmart,B019,Furprize,540,29288.71
2020,10,23,ES,DOM,R002,Amazon,B040,Adult Puzzles,298,17124.25
2020,3,19,CA,DOM,R024,Metro,B042,Board Games,266,5778.62
2020,4,25,WE,DOM,R002,Amazon,B003,Craft Cool,322,7069.43
2020,8,24,IN,DOM,R001,Walmart,B010,MoonLite,488,7276.82
2020,4,23,NL,FOB,R002,Amazon,B061,Monster Jam,254,15699.41
2020,12,25,WE,DOM,R001,Walmart,B054,Spy Gear,450,18413.49
2020,2,20,SK,FOB,R002,Amazon,B045,Rubiks,234,4064.34
2020,7,15,DE,FOB,R001,Walmart,B041,Kids Puzzles,584,35319.07
2020,6,24,AT,FOB,R001,Walmart,B044,Hedbanz,450,31015.24
2020,7,24,SK,DOM,R002,Amazon,B022,Zoobles,258,9160.41
2020,2,13,PT,DOM,R002,Amazon,B021,Whiffies,246,16552.22
2020,4,18,AT,DOM,R002,Amazon,B075,Ionix Dragons,274,8511.1
2020,11,24,AA,FOB,R002,Amazon,B062,SONY PLAYSTATION,312,4084.52
2020,8,21,MX,FOB,R002,Amazon,B025,Popples,187,4427.59
2020,7,21,IT,FOB,R002,Amazon,B007,Kinetic Rock,228,2880.83
2020,1,19,CH,FOB,R001,Walmart,B050,Bakugan,510,33939.89
2020,8,22,US,FOB,R006,Walgreens,B025,Popples,313,15854.96
2020,9,12,CH,FOB,R002,Amazon,B017,BITZEE,173,7488.73
2020,5,18,CZ,DOM,R001,Walmart,B073,Redakai,460,10313.82
2020,9,15,AT,FOB,R002,Amazon,B010,MoonLite,286,17929.77
2020,1,22,PL,DOM,R001,Walmart,B007,Kinetic Rock,465,31556.15
2020,2,20,FR,DOM,R002,Amazon,B036,Gabbys Dollhouse,174,4473.5
2020,9,11,CA,DOM,R001,Walmart,B015,Masha & The Bear,471,25649.47
2020,7,15,PT,FOB,R001,Walmart,B038,Party Other Games,454,17001.04
2020,10,25,AU,DOM,R028,IGA,B020,Magic Blanket Babies,258,16965.15
2020,5,17,WE,FOB,R002,Amazon,B002,Text Cool,330,18492.67
2020,1,21,AA,FOB,R002,Amazon,B039,Cardinal Games,333,21607.38
2020,10,22,RO,FOB,R002,Amazon,B064,TMNT,188,9566.73
2020,5,24,CZ,FOB,R001,Walmart,B075,Ionix Dragons,505,28273.79
2020,1,25,RO,DOM,R001,Walmart,B061,Monster Jam,428,9266.27
2020,1,24,CH,FOB,R001,Walmart,B025,Popples,490,15455.29
2020,6,12,CA,FOB,R023,Loblaws,B007,Kinetic Rock,388,6980.48
2020,3,14,UK,DOM,R008,Sainsbury,B009,Meccano,250,13956.49
2020,4,22,BE,DOM,R001,Walmart,B022,Zoobles,544,19736.35
2020,1,24,WE,FOB,R002,Amazon,B058,DC Universe,221,11953.02
2020,8,19,MX,FOB,R002,Amazon,B071,Gund License Disney,193,7285.99
2020,11,18,DE,FOB,R018,Rewe,B008,Kinetic Sand,259,5275.17
2020,5,16,DE,FOB,R001,Walmart,B074,Super Dinosaur,472,17089.53
2020,12,17,CH,FOB,R001,Walmart,B053,Minecraft,497,8661.46
2020,12,22,CZ,FOB,R001,Walmart,B003,Craft Cool,486,22793.33
2020,5,21,IN,DOM,R002,Amazon,B002,Text Cool,293,12637.88
2020,2,13,AT,DOM,R002,Amazon,B033,Firebuds,270,4037.08
2020,5,16,US,DOM,R003,Costco,B064,TMNT,260,15757.02
2020,7,23,CN,DOM,R001,Walmart,B019,Furprize,453,9659.21
2020,12,21,CA,DOM,R024,Metro,B011,Orbeez,331,5534.01
2020,3,22,RO,DOM,R001,Walmart,B067,Gund License Train Dragon,548,14009.8
2020,5,13,NL,DOM,R002,Amazon,B017,BITZEE,276,4419.84
2020,1,14,FR,FOB,R002,Amazon,B042,Board Games,273,10385.77
2020,6,23,CA,DOM,R024,Metro,B001,Art,315,17138.98
2020,11,15,IT,FOB,R001,Walmart,B043,Big Potato Games,529,18681.17
2020,11,16,PL,DOM,R001,Walmart,B028,Rusty Rivets,490,15712.65
2020,7,13,WE,FOB,R001,Walmart,B033,Firebuds,547,30599.03
2020,9,22,ES,FOB,R002,Amazon,B051,Dragamonz,264,3566.1
2020,5,17,US,DOM,R002,Amazon,B043,Big Potato Games,267,8549.4
2020,9,25,RO,DOM,R001,Walmart,B048,HEX,520,19892.31
2020,11,17,SK,DOM,R001,Walmart,B012,Paw Patrol Activity,421,14736.29
2020,1,18,CN,DOM,R001,Walmart,B004,Cool Maker,500,6384.7
2020,4,18,PL,FOB,R002,Amazon,B012,Paw Patrol Activity,283,10492.48
2020,12,25,AU,FOB,R028,IGA,B024,Hatchimals,271,6440.67
2020,11,20,US,DOM,R005,Best Buy,B042,Board Games,255,8185.67
2020,8,13,BE,FOB,R001,Walmart,B059,Black Adam Movie,514,18220.44
2020,10,12,SK,DOM,R002,Amazon,B043,Big Potato Games,273,8358.59
2020,3,20,PT,FOB,R001,Walmart,B042,Board Games,527,34262.93
2020,11,17,PL,FOB,R002,Amazon,B021,Whiffies,256,6248.73
2020,11,13,PT,DOM,R001,Walmart,B007,Kinetic Rock,533,25508.99
2020,5,17,CZ,DOM,R001,Walmart,B002,Text Cool,507,35067.34
2020,11,22,US,FOB,R002,Amazon,B018,Cheeky Chonks,214,6956.79
2020,6,10,PL,DOM,R002,Amazon,B052,Ionix Pokemon,188,9379.07
2020,7,25,DE,DOM,R015,Aldi,B014,PixOs,337,23412.68
2020,12,14,RO,DOM,R002,Amazon,B019,Furprize,219,14639.68
2020,1,12,MX,DOM,R001,Walmart,B066,GUND,505,8505.25
2020,4,21,AA,DOM,R002,Amazon,B012,Paw Patrol Activity,285,15860.5
2020,2,20,PL,FOB,R002,Amazon,B027,Mighty Express,242,3712.91
2020,1,13,US,FOB,R002,Amazon,B046,Puzz4D Brand,228,6803.74
2020,7,21,RO,FOB,R001,Walmart,B042,Board Games,523,32069.59
2020,6,21,RO,DOM,R002,Amazon,B021,Whiffies,175,11332.04
2020,10,21,ES,DOM,R001,Walmart,B069,Gund License Vida the Vet,503,33677.85
2020,3,10,DE,FOB,R015,Aldi,B018,Cheeky Chonks,250,9887.51
2020,5,16,AT,DOM,R002,Amazon,B039,Cardinal Games,192,8649.11
2020,3,20,DE,FOB,R016,Lidl,B001,Art,195,9938.89
2020,9,10,UK,FOB,R009,Asda,B027,Mighty Express,229,9174.49
2020,9,19,AU,FOB,R002,Amazon,B018,Cheeky Chonks,231,3182.12
2020,1,24,AA,FOB,R002,Amazon,B048,HEX,240,6255.83
2020,5,10,CA,DOM,R025,Sobeys,B064,TMNT,264,15342.45
2020,6,12,CZ,DOM,R002,Amazon,B052,Ionix Pokemon,249,16241.62
2020,1,10,CA,FOB,R001,Walmart,B050,Bakugan,532,18635.78
2020,1,21,DE,FOB,R016,Lidl,B020,Magic Blanket Babies,298,10937.99
2020,12,14,NL,DOM,R002,Amazon,B022,Zoobles,246,5348.41
2020,6,23,CA,DOM,R002,Amazon,B043,Big Potato Games,274,13996.34
2020,2,20,AA,DOM,R002,Amazon,B040,Adult Puzzles,220,13268.16
2020,3,21,PL,FOB,R001,Walmart,B007,Kinetic Rock,467,8968.94
2020,3,17,PL,DOM,R002,Amazon,B075,Ionix Dragons,262,14042.69
2020,7,13,DE,DOM,R017,Edeka,B001,Art,225,8092.42
2020,7,25,DE,FOB,R017,Edeka,B024,Hatchimals,282,4605.72
2020,3,10,IT,DOM,R002,Amazon,B024,Hatchimals,289,16351.69
2020,6,25,CH,FOB,R002,Amazon,B031,Paw Patrol,172,6183.57
2020,3,20,FR,DOM,R001,Walmart,B011,Orbeez,442,18874.19
2020,9,10,PL,FOB,R001,Walmart,B060,Monster Trucks,463,15415.03
2020,6,16,AU,DOM,R028,IGA,B049,Tech Deck,299,9603.49
2020,9,18,WE,DOM,R002,Amazon,B046,Puzz4D Brand,192,10014.25
2020,2,23,UK,DOM,R002,Amazon,B009,Meccano,250,16257.45
2020,10,14,SK,DOM,R001,Walmart,B019,Furprize,499,32473.96
2020,3,18,RO,DOM,R002,Amazon,B043,Big Potato Games,177,12062.62
2020,12,12,PL,FOB,R001,Walmart,B058,DC Universe,498,11370.33
2020,6,13,AU,DOM,R002,Amazon,B051,Dragamonz,222,6621.41
2020,7,22,AU,FOB,R002,Amazon,B035,GabbysDollhouseValue,164,5068.33
2020,11,10,PL,DOM,R002,Amazon,B022,Zoobles,268,18694.43
2020,6,10,SK,DOM,R001,Walmart,B070,Gund Baby,424,19720.49
2020,7,10,US,FOB,R005,Best Buy,B044,Hedbanz,233,11346.55
2020,3,14,IN,FOB,R012,Big Bazaar,B027,Mighty Express,202,6342.28
2020,1,12,US,DOM,R001,Walmart,B002,Text Cool,535,19154.33
2020,4,20,PL,DOM,R001,Walmart,B066,GUND,548,37210.72
2020,7,18,IT,DOM,R001,Walmart,B023,DigiBird,443,8102.84
2020,7,16,US,FOB,R002,Amazon,B008,Kinetic Sand,261,11093.46
2020,1,19,CA,DOM,R001,Walmart,B076,Flash,440,11470.71
2020,1,22,UK,DOM,R010,Waitrose,B008,Kinetic Sand,210,13531.3
2020,5,20,PT,FOB,R002,Amazon,B019,Furprize,219,7429.24
2020,3,16,WE,DOM,R001,Walmart,B056,Batman,490,15653.42
2020,7,14,UK,DOM,R009,Asda,B030,Paw Value Channel,262,15129.48
2020,6,24,CZ,DOM,R001,Walmart,B008,Kinetic Sand,508,18946.62
2020,10,13,RO,FOB,R001,Walmart,B027,Mighty Express,511,17845.65
2020,10,16,IN,FOB,R002,Amazon,B025,Popples,227,15626.48
2020,8,12,AU,DOM,R026,Woolworths AU,B075,Ionix Dragons,381,6919.89
2020,8,25,PL,DOM,R001,Walmart,B011,Orbeez,495,22775.16
2020,3,14,US,FOB,R002,Amazon,B001,Art,287,8555.98
2020,1,19,CZ,DOM,R001,Walmart,B071,Gund License Disney,537,20578.37
2020,7,18,AU,DOM,R027,Coles,B073,Redakai,283,19241.62
2020,8,18,FR,DOM,R002,Amazon,B037,Marbles,278,7138.02
2020,11,13,AT,FOB,R002,Amazon,B040,Adult Puzzles,278,5104.53
2020,3,12,AU,DOM,R027,Coles,B017,BITZEE,351,9496.73
2020,8,17,PT,FOB,R002,Amazon,B001,Art,232,5879.19
2020,3,24,PT,FOB,R002,Amazon,B030,Paw Value Channel,158,2869.13
2020,3,22,MX,FOB,R002,Amazon,B023,DigiBird,243,7053.73
2020,12,19,CZ,DOM,R001,Walmart,B048,HEX,506,14172.58
2020,8,23,PL,DOM,R001,Walmart,B039,Cardinal Games,423,17751.78
2020,12,11,CN,FOB,R001,Walmart,B007,Kinetic Rock,563,7148.5
2020,11,15,DE,FOB,R017,Edeka,B011,Orbeez,208,11704.18
2020,3,11,US,FOB,R006,Walgreens,B061,Monster Jam,268,8550.67
2020,6,25,WE,DOM,R002,Amazon,B040,Adult Puzzles,213,12808.69
2020,1,24,CA,FOB,R023,Loblaws,B076,Flash,221,14270.23
2020,3,25,MX,DOM,R002,Amazon,B023,DigiBird,243,9790.54
2020,2,21,PT,FOB,R002,Amazon,B021,Whiffies,254,9639.19
2020,12,20,CN,FOB,R001,Walmart,B046,Puzz4D Brand,558,25134.85
2020,3,10,CH,FOB,R001,Walmart,B029,Paw Patrol Construction,430,8243.86
2020,1,22,CH,FOB,R002,Amazon,B062,SONY PLAYSTATION,252,15067.4
2020,6,23,IT,FOB,R001,Walmart,B070,Gund Baby,538,27276.87
2020,12,24,IT,DOM,R002,Amazon,B050,Bakugan,220,12432.12
2020,8,24,UK,DOM,R002,Amazon,B016,Purse Pets,220,11354.74
2020,12,25,AT,FOB,R001,Walmart,B012,Paw Patrol Activity,455,13094.17
2020,4,25,WE,DOM,R002,Amazon,B061,Monster Jam,232,13541.04
2020,3,24,PT,DOM,R001,Walmart,B043,Big Potato Games,498,30866.33
2020,7,16,MX,DOM,R001,Walmart,B009,Meccano,474,28570.77
2020,3,19,CZ,DOM,R001,Walmart,B051,Dragamonz,485,22892.93
2020,10,24,US,DOM,R005,Best Buy,B063,Star Wars,250,3512.97
2020,3,14,AA,DOM,R002,Amazon,B054,Spy Gear,227,3450.76
2020,9,25,IN,FOB,R013,DMart,B050,Bakugan,301,20339.75
2020,4,24,PT,DOM,R002,Amazon,B042,Board Games,176,10285.11
2020,10,12,AT,DOM,R002,Amazon,B042,Board Games,262,13542.87
2020,9,21,ES,FOB,R001,Walmart,B056,Batman,531,36423.55
2020,11,17,AU,FOB,R001,Walmart,B020,Magic Blanket Babies,496,27995.84
2020,9,12,CZ,DOM,R002,Amazon,B037,Marbles,245,5965.44
2020,2,14,FR,FOB,R002,Amazon,B064,TMNT,228,7661.47
2020,9,13,CH,DOM,R002,Amazon,B018,Cheeky Chonks,279,16373.43
2020,1,17,AT,DOM,R001,Walmart,B067,Gund License Train Dragon,473,6168.33
2020,1,22,BE,DOM,R002,Amazon,B076,Flash,321,8952.88
2020,5,24,PL,FOB,R001,Walmart,B046,Puzz4D Brand,593,22130.46
2020,11,18,MX,DOM,R001,Walmart,B063,Star Wars,551,37174.12
2020,8,17,PT,FOB,R001,Walmart,B026,Crystal Dragons,509,7266.78
2020,3,10,FR,DOM,R001,Walmart,B065,Teen Titans Go,496,17846.22
2020,11,15,ES,DOM,R001,Walmart,B043,Big Potato Games,469,29073.94
2020,3,15,NL,FOB,R002,Amazon,B020,Magic Blanket Babies,315,19728.8
